"country","countryCode","date","filterByRating","isVerified","position","product/listPrice","product/listPrice/currency","product/listPrice/value","product/price","product/price/currency","product/price/value","productAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","variant"
"Italy",,"2020-07-21","fiveStar","true","21",,,,,,,"B083W32P1N","5","https://www.amazon.com/product-reviews/B083W32P1N?reviewerType=all_reviews&pageNumber=3&asin=B083W32P1N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo prodotto",,,,,,,,,"2 people found this helpful","Perfetto","https://www.amazon.it/gp/customer-reviews/R2LN667ZR8ZWOC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083W32P1N","Reviewed in Italy on 21 July 2020","79","23","Item Package Quantity: 6"
"Italy",,"2020-05-01","fiveStar","true","22",,,,,,,"B083W32P1N","5","https://www.amazon.com/product-reviews/B083W32P1N?reviewerType=all_reviews&pageNumber=3&asin=B083W32P1N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo",,,,,,,,,"","Per la cucina ottimo","https://www.amazon.it/gp/customer-reviews/R38PDJK3RU83AM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083W32P1N","Reviewed in Italy on 1 May 2020","79","23","Item Package Quantity: 6"
"Italy",,"2021-04-11","fiveStar","true","23",,,,,,,"B083W32P1N","5","https://www.amazon.com/product-reviews/B083W32P1N?reviewerType=all_reviews&pageNumber=3&asin=B083W32P1N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Lo conoscevo già l’ho usato per la cucina",,,,,,,,,"","Meglio di tutti per cucina","https://www.amazon.it/gp/customer-reviews/R3PFJCPXVZSZTJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083W32P1N","Reviewed in Italy on 11 April 2021","79","23","Item Package Quantity: 6"
"Italy",,"2022-11-08","fiveStar","true","81",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ho preso la versione floral. Il profumo è persistente e abbastanza dolce.",,,,,,,,,"","Prodotto molto profumato!","https://www.amazon.it/gp/customer-reviews/R3D4S860L3U1LZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 8 November 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-10-31","fiveStar","true","82",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Profumazione delicata, ci pulisco tutto è veramente un ottimo acquisto👏👏👏",,,,,,,,,"","Favoloso! Non lo abbandonerò più","https://www.amazon.it/gp/customer-reviews/R1DRDHLBXGCV3D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 31 October 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-01-15","fiveStar","true","83",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Consigliato molto profumato",,,,,,,,,"","Super profumato","https://www.amazon.it/gp/customer-reviews/RVA0EM11YEHA7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 15 January 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-03-25","fiveStar","true","84",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Usato in una cantina dove aleggiavano cattivi odori in angoli non facilmente raggiungibili ed in depositi in campagna dove animali infestanti avevano probabilmente ""marchiato"" il territorio. Spruzzato nelle zone interessate, ha disinfettato ed al contempo rimosso i forti odori sgradevoli.Molto efficace.",,,,,,,,,"","Imbattibile in casi di sporco ""grave""","https://www.amazon.it/gp/customer-reviews/R2ZM454W35ODV7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 25 March 2022","514","128","Style Name: Eliminates odoursSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-01-14","fiveStar","true","85",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Sono soddisfatto.",,,,,,,,,"","Sono soddisfatto","https://www.amazon.it/gp/customer-reviews/R6Y8PZL5QWP8A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 14 January 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-05","fiveStar","true","86",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Profuma gradevolmente e in modo persistente , ottimo",,,,,,,,,"","Profumo gradevole e duraturo","https://www.amazon.it/gp/customer-reviews/R2JKDLK9EK00R1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 5 November 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-17","fiveStar","true","87",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Lascia nelle stanze un profumo gradevole e non eccessivo.Consigliato",,,,,,,,,"One person found this helpful","Perfetto","https://www.amazon.it/gp/customer-reviews/R2TMMG04E9KUD7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 17 November 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-15","fiveStar","true","88",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Una profumazione meravigliosa. Mi sono innamorata!",,,,,,,,,"","Strepitoso","https://www.amazon.it/gp/customer-reviews/R5VF6AEKQXCNI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 15 November 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-23","fiveStar","true","89",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Buon profumo e Ottimo qualità-prezzo",,,,,,,,,"","Un buon profumo","https://www.amazon.it/gp/customer-reviews/RPXFSXY4SXCDG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 23 November 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-07-31","fiveStar","true","90",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=9&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo prodotto elimina odori mentre spolveri,unica pecca il costo, secondo me troppo elevato...se lo riguardante penso che verrà acquistato più volentieri.Grazie.",,,,,,,,,"","Prodotto buono...il costo un po' meno.","https://www.amazon.it/gp/customer-reviews/R2W4OYAMWCFBHB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 31 July 2022","514","128","Style Name: Eliminates odoursSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-04-26","fiveStar","true","41",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto fantastico: igienizza ed elimina odori, soprattutto da lavello di cucina. Lo consiglio vivamente. Venditore molto professionale e affidabile",,,,,,,,,"One person found this helpful","QUASAR DISINFETTANTE","https://www.amazon.it/gp/customer-reviews/R3JPOZZBJI6ING/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 26 April 2023","514","128","Style Name: Eliminates odoursSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-04-18","fiveStar","true","42",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Profumo meraviglioso, usato su un panno di microfibra per spolverare, spruzzato sulle tende,il profumo sa di pulito e dura a lungo",,,,,,,,,"","Meraviglioso","https://www.amazon.it/gp/customer-reviews/R36I2MR7ZL9HTT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 18 April 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-05-02","fiveStar","true","43",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Lo uso dopo che ho spolverato...lo metto anche nel secchio per lavare a terra. Profuma tutta casa.Fantastico.",,,,,,,,,"One person found this helpful","Lo adoro","https://www.amazon.it/gp/customer-reviews/R1PU3NHYVLER8U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 2 May 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-04-14","fiveStar","true","44",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto eccezionale, spolverando profuma tutta la casa per gg, usato anche nel secchio per lavare i pavimenti, buonissimo",,,,,,,,,"","Profumatore multiuso","https://www.amazon.it/gp/customer-reviews/RK8YSYL2YIC3I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 14 April 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-05-20","fiveStar","true","45",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo prodotto sotto tutti gli aspetti",,,,,,,,,"","Ottimo prodotto sotto tutti gli aspetti","https://www.amazon.it/gp/customer-reviews/R3EQ6IOET2P7XO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 20 May 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-11","fiveStar","true","46",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Adoro tutta la linea dei prodotti Quasar, (sgrassatore, cucina, vetri, ecc..). Non avevo mai utilizzato il profumatore multiuso e, adesso che l ho provato, no ne potrò più fare a meno. È eccezionale, veramente. Il profumo è molto intenso e persistente, ne basta davvero poco. Utilizzo il Floral, l ho acquistato a 5.99€ 500ml. Lo consiglio!","https://m.media-amazon.com/images/I/61n5i+l5VAL._SY88.jpg","https://m.media-amazon.com/images/I/71QPr9evTbL._SY88.jpg","https://m.media-amazon.com/images/I/71Z5-BO6cTL._SY88.jpg","https://m.media-amazon.com/images/I/71gmW7G6i7L._SY88.jpg",,,,,"2 people found this helpful","Eccezionale...!","https://www.amazon.it/gp/customer-reviews/R207UUEHHCK1A6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 11 November 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-03-23","fiveStar","true","47",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ho acquistato quello floreale e mi sto trovando molto bene. Davvero un buon prodotto, ha una buona profumazione ed è persistente.",,,,,,,,,"","Ottimo prodotto, super profumato!","https://www.amazon.it/gp/customer-reviews/R148K3RGODUIYV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 23 March 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-12-03","fiveStar","true","48",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Non fa miracoli, se c'è un forte odore dentro la stanza bisogna arieggiare. Tuttavia, con 2/3 spruzzi di questo prodotto, l'odore sparisce molto più velocemente, e viene sostituito da un leggero e fresco profumo.Prezzo un po' alto forse, ma nel complesso sono soddisfatto",,,,,,,,,"One person found this helpful","Fa il suo lavoro","https://www.amazon.it/gp/customer-reviews/R1VXQ3CRJC9SAD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 3 December 2022","514","128","Style Name: Eliminates odoursSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-05-08","fiveStar","true","49",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Pulisce bene, profumo gradevole",,,,,,,,,"","Ok","https://www.amazon.it/gp/customer-reviews/R1VL37JZBJTCJF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 8 May 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-02-11","fiveStar","true","50",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=5&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Profumazione “floral” persistente e molto piacevole , lo uso sulle superfici in cucina , bagno, auto e anche sui pavimenti !! Ottimo prodotto !!",,,,,,,,,"","Lascia una profumazione buonissima e persistente!!","https://www.amazon.it/gp/customer-reviews/RXZSEW66WSD44/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 11 February 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-04-09","fiveStar","true","61",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","straordinario",,,,,,,,,"","miracoloso","https://www.amazon.it/gp/customer-reviews/R37C6QNEDB1QVH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 9 April 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-12-07","fiveStar","true","62",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Attirata dalla pubblicità ho voluto provarlo... magnifico x pulire e profumare tutta casa... sto valutando di fare l abbonamento perché veramente buono",,,,,,,,,"","Ottima scoperta","https://www.amazon.it/gp/customer-reviews/R2NIVWT7C9DSII/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 7 December 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-02-26","fiveStar","true","63",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Mia moglie lo adora ma quanto costa!",,,,,,,,,"","Buono ma...","https://www.amazon.it/gp/customer-reviews/R3FHDL0AZHYE8Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 26 February 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-01-28","fiveStar","true","64",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Vi è mai capitato di indossare vestiti freschi di lavatrice e poi la domenica mattina passare per la cucina dove vostra mamma sta cucinando l’impossibile? Beh i vestiti subito si impregneranno si odore di cucinato! Ma se avete a disposizione questo magnifico spray, tutti gli odori sui vostri vestiti saranno spazzati via in pochi minuti! Rinfresca i capi e gli ridona nuova vita! Super consigliato! Ottima fragranza!",,,,,,,,,"2 people found this helpful","Mai più vestiti maleodoranti","https://www.amazon.it/gp/customer-reviews/R1A8S516FUX2GP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 28 January 2022","514","128","Style Name: Eliminates odoursSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-01-05","fiveStar","true","65",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Profuma molto ed è mantiene la profumazione anche per diverse ore",,,,,,,,,"","Profuma","https://www.amazon.it/gp/customer-reviews/R2LFIG4BXEK4H4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 5 January 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-09","fiveStar","true","66",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","E' davvero il primo profumatore che profuma con persistenza! Semplice da usare, profuma a lungo ambienti, tessuti, tappeti. Lo consiglio vivamente!",,,,,,,,,"2 people found this helpful","Fantastico","https://www.amazon.it/gp/customer-reviews/R3X99WAY6DP7E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 9 November 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-01-02","fiveStar","true","67",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Profumo delicato ma ""resistente"". Vista la quantità presente all'interno del flacone, il prezzo è ottimo.",,,,,,,,,"One person found this helpful","Quantità generosa","https://www.amazon.it/gp/customer-reviews/R26YV59X2Q57BT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 2 January 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-12-22","fiveStar","true","68",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo prodotto, funziona, elimina i cattivi odori e ha un buon profumo",,,,,,,,,"","Ottimo prodotto","https://www.amazon.it/gp/customer-reviews/R3NKGNVH4BAU4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 22 December 2022","514","128","Style Name: Eliminates odoursSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-09-29","fiveStar","true","69",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Sono molto contenta... finalmente l'ho trovato!!Il suo profumo inonda le mie camere x tutta la giornata , io lo uso x spolverare  .... consiglio",,,,,,,,,"One person found this helpful","Profumo floreale","https://www.amazon.it/gp/customer-reviews/RV4M3HLS74OW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 29 September 2022","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-05","fiveStar","true","70",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=7&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Il profumo è buonissimo non forte per chi animali in casa è da tenere sempre in casa",,,,,,,,,"","Utilissimo","https://www.amazon.it/gp/customer-reviews/R2QRUS6X8YQO52/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 5 November 2022","514","128","Style Name: Eliminates odoursSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-08-28","fiveStar","true","21",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=3&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Lo acquisto ogni mese",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/R3R6O4K77WFFZH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 28 August 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
"Italy",,"2023-08-18","fiveStar","true","22",,,,,,,"B08KS6HCXK","5","https://www.amazon.com/product-reviews/B08KS6HCXK?reviewerType=all_reviews&pageNumber=3&asin=B08KS6HCXK&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","deterge e toglie la polvere lasciando un gradevole profumo che dura.",,,,,,,,,"","Efficace e Profumato","https://www.amazon.it/gp/customer-reviews/R1H2N4LCAEXV98/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KS6HCXK","Reviewed in Italy on 18 August 2023","514","128","Style Name: FloralSize Name: 500 ml (Confezione da 1)"
